ID,ADDRESS,TOWN,INTERSECTION,CLASSIFIED,GRADE
2447,13 AUCOOT,MATTAPOISETT,,8/22/14,3
2448,6 AUCOOT,MATTAPOISETT,,8/22/14,3
2449,7 AUCOOT,MATTAPOISETT,,8/22/14,3
2450,AUCOOT,MATTAPOISETT,,8/22/14,3
2451,AUCOOT,MATTAPOISETT,,8/22/14,3
2452,AUCOOT,MATTAPOISETT,,8/22/14,3
2453,AUCOOT,MATTAPOISETT,,8/22/14,3
2454,AUCOOT,MATTAPOISETT,,8/22/14,3
2455,AUCOOT,MATTAPOISETT,,8/22/14,3
2456,AUCOOT,MATTAPOISETT,,8/22/14,3
2457,AUCOOT,MATTAPOISETT,,8/22/14,3
2458,AUCOOT,MATTAPOISETT,,8/22/14,3
2459,AUCOOT,MATTAPOISETT,,8/22/14,3
2460,AUCOOT,MATTAPOISETT,,8/22/14,3
2461,41 CONWELL,SOMERVILLE,,8/22/14,3
2462,79 FAIRFAX,SOMERVILLE,,8/22/14,3
2463,1 FRANCIS,CAMBRIDGE,,8/21/14,3
2464,45 FRANCIS,CAMBRIDGE,,8/21/14,3
2465,54 FRESH-POND,CAMBRIDGE,,8/21/14,3
2466,63 FRESH-POND,CAMBRIDGE,,8/21/14,3
2467,32 BUSH,DARTMOUTH,,8/21/14,3
2468,BUSH,DARTMOUTH,@ THATCHER STREET,8/21/14,3
2469,BUSH,DARTMOUTH,@ COOKIE WAY,8/21/14,3
2470,1145 EAST,DEDHAM,,8/21/14,3
2471,19 GILBERT,FAIRHAVEN,,8/21/14,3
2472,65 RAYMOND,FAIRHAVEN,,8/21/14,3
2473,RAYMOND,FAIRHAVEN,@ SCONTICUT NECK ROAD,8/21/14,3
2474,RAYMOND,FAIRHAVEN,@ 335 SCONICUT NECK ROAD,8/21/14,3
2475,14 RESERVATION,FAIRHAVEN,,8/21/14,3
2476,SCONTICUT-NECK,FAIRHAVEN,,8/21/14,3
2477,28 SMITH,FAIRHAVEN,,8/21/14,3
2478,31 KENT,HUDSON,,8/21/14,3
2479,35 KENT,HUDSON,,8/21/14,3
2480,5 KENT,HUDSON,,8/21/14,3
2481,36 CHESTERFIELD,HYDE PARK,,8/21/14,3
2482,52 CHESTERFIELD,HYDE PARK,,8/21/14,3
2483,56 CHESTERFIELD,HYDE PARK,,8/21/14,3
2484,60 CHESTERFIELD,HYDE PARK,,8/21/14,3
2485,CHESTERFIELD,HYDE PARK,@ REYNOLDS ROAD,8/21/14,3
2486,24 GEORGE,HYDE PARK,,8/21/14,3
2487,2 JEFFERSON,NATICK,,8/21/14,3
2488,157 BEAUFORT,NEEDHAM,,8/21/14,3
2489,165 BEAUFORT,NEEDHAM,,8/21/14,3
2490,53 BEAUFORT,NEEDHAM,,8/21/14,3
2491,BRADFORD,NEEDHAM,,8/21/14,3
2492,BOSTON,SOMERVILLE,,8/21/14,3
2493,NORTH,SOMERVILLE,,8/21/14,3
2494,35 STANDISH,WORCESTER,,8/21/14,3
2495,11 TATTAN-FARM,WORCESTER,,8/21/14,3
2496,7 VENDORA,WORCESTER,,8/21/14,3
2497,3 WINTER-HILL,WORCESTER,,8/21/14,3
2498,4 ZENITH,WORCESTER,,8/21/14,3
2499,148 LAWSON,ACUSHNET,,8/20/14,3
2500,11 MIDDLE,ACUSHNET,,8/20/14,3
2501,MIDDLE,ACUSHNET,,8/20/14,3
2502,MIDDLE,ACUSHNET,,8/20/14,3
2503,1 BLAIR,CAMBRIDGE,,8/20/14,2
2504,456 BROADWAY,CAMBRIDGE,,8/20/14,2
2505,BROADWAY,CAMBRIDGE,@ GALILEI WAY,8/20/14,2
2506,BROADWAY,CAMBRIDGE,,8/20/14,2
2507,161 GARDEN,CAMBRIDGE,,8/20/14,3
2508,219 ROCKLAND,DARTMOUTH,,8/20/14,3
2509,219 ROCKLAND,DARTMOUTH,,8/20/14,3
2510,221 ROCKLAND,DARTMOUTH,,8/20/14,3
2511,ROCKLAND,DARTMOUTH,,8/20/14,3
2512,ROCKLAND,DARTMOUTH,,8/20/14,3
2513,3 LIBERTY,DEDHAM,,8/20/14,3
2514,TREASURE-BAY,FAIRHAVEN,,8/20/14,3
2515,661 CONCORD,FRAMINGHAM,,8/20/14,2
2516,11 COLLINS,HUDSON,,8/20/14,3
2517,8 COLLINS,HUDSON,,8/20/14,3
2518,29 MAGEE,HYDE PARK,,8/20/14,2
2519,27 FARRAR,HYDE PARK,,8/20/14,3
2520,23 TACOMA,HYDE PARK,,8/20/14,3
2521,84 TACOMA,HYDE PARK,,8/20/14,3
2522,12 TAMARAC,NATICK,,8/20/14,3
2523,90 CLARENDON,SOMERVILLE,,8/20/14,3
2524,20 HALL,SOMERVILLE,,8/20/14,3
2525,7 KELLEY,WORCESTER,,8/20/14,3
2526,TUNIS,WORCESTER,,8/20/14,3
2527,28 VOLKMAR,WORCESTER,,8/20/14,3
2528,W-BOYLSTON,WORCESTER,,8/20/14,3
2529,50 LELAND,ASHLAND,,8/19/14,3
2530,3 BERKELEY,CAMBRIDGE,,8/19/14,3
2531,99 CURVE,DEDHAM,,8/19/14,3
2532,55 CAUSEWAY,HUDSON,,8/19/14,3
2533,50 ROANOKE,MATTAPAN,,8/19/14,3
2534,201 WOOD,MATTAPAN,,8/19/14,3
2535,309 WOOD,MATTAPAN,,8/19/14,3
2536,7 MECHANIC,MATTAPOISETT,,8/19/14,3
2537,110 BOSTON,SOMERVILLE,,8/19/14,3
2538,714 BROADWAY,SOMERVILLE,,8/19/14,3
2539,188 AUSTIN,WORCESTER,,8/19/14,3
2540,5 AUTUMN,WORCESTER,,8/19/14,3
2541,AUTUMN,WORCESTER,,8/19/14,3
2542,51 BARNARD,WORCESTER,,8/19/14,3
2543,11 BAY-STATE,WORCESTER,,8/19/14,3
2544,47 BAY-STATE,WORCESTER,,8/19/14,3
2545,206 BEACONSFIELD,WORCESTER,,8/19/14,3
2546,56 BEACONSFIELD,WORCESTER,,8/19/14,3
2547,OPP 60 BEECHING,WORCESTER,,8/19/14,3
2548,68 JEAN,ACUSHNET,,8/18/14,3
2549,150 S-MAIN,ACUSHNET,,8/18/14,3
2550,151 S-MAIN,ACUSHNET,,8/18/14,3
2551,181 S-MAIN,ACUSHNET,,8/18/14,3
2552,185 S-MAIN,ACUSHNET,,8/18/14,3
2553,260 SHREWSBURY,BOYLSTON,,8/18/14,3
2554,90 CLARENDON,CAMBRIDGE,,8/18/14,2
2555,195 CONCORD,CAMBRIDGE,,8/18/14,2
2556,285 GREEN,CAMBRIDGE,,8/18/14,2
2557,21 KIRKLAND,CAMBRIDGE,,8/18/14,2
2558,225 COURT,DEDHAM,,8/18/14,3
2559,205 SCONTICUT-NECK,FAIRHAVEN,,8/18/14,3
2560,109 FORT-MEADOW,HUDSON,,8/18/14,3
2561,5 FORT-MEADOW,HUDSON,,8/18/14,3
2562,150 LEOLEIS,MARLBORO,,8/18/14,3
2563,800 RIVER,MATTAPAN,,8/18/14,3
2564,BROADWAY,SOMERVILLE,,8/18/14,3
2565,PEARSON,SOMERVILLE,,8/18/14,3
2566,RIDGE,WORCESTER,@ 7 LAPIERRE STREET,8/18/14,3
2567,323-325 CONCORD,CAMBRIDGE,,8/16/14,3
2568,340 CONCORD,CAMBRIDGE,,8/16/14,3
2569,POND,ASHLAND,@ BUTTERFIELD DRIVE,8/15/14,3
2570,70 SUMMER,ASHLAND,,8/15/14,3
2571,WINSLOW,CAMBRIDGE,@ SHERMAN STREET,8/15/14,3
2572,6 SHIRLEY,FAIRHAVEN,,8/15/14,3
2573,OPP 78 SEMINOLE,MATTAPAN,,8/15/14,3
2574,14 JENNINGS-POND,NATICK,,8/15/14,3
2575,392 OAK,SHREWSBURY,,8/15/14,3
2576,400 OAK,SHREWSBURY,,8/15/14,3
2577,423 OAK,SHREWSBURY,,8/15/14,3
2578,501 OAK,SHREWSBURY,,8/15/14,3
2579,JEFFERSON,CAMBRIDGE,,8/14/14,3
2580,120 APRICOT,WORCESTER,,8/14/14,3
2581,112 ARARAT,WORCESTER,,8/14/14,3
2582,113 ARARAT,WORCESTER,,8/14/14,3
2583,28 ARARAT,WORCESTER,,8/14/14,3
2584,OPP 96 ARARAT,WORCESTER,,8/14/14,3
2585,3 ARBOR-VITAE,WORCESTER,,8/14/14,3
2586,36 ASCADILLA,WORCESTER,,8/14/14,3
2587,26 GRAY,CAMBRIDGE,,8/13/14,3
2588,13 GRAY-GARDEN-E,CAMBRIDGE,,8/13/14,3
2589,25 GRAY-GARDEN-E,CAMBRIDGE,,8/13/14,3
2590,3 GRAY-GARDEN-E,CAMBRIDGE,,8/13/14,3
2591,31 GRAY-GARDEN-E,CAMBRIDGE,,8/13/14,3
2592,37 GRAY-GARDEN-E,CAMBRIDGE,,8/13/14,3
2593,33 CHICKERING,DEDHAM,,8/13/14,3
2594,39 CHICKERING,DEDHAM,,8/13/14,3
2595,CHICKERING,DEDHAM,,8/13/14,3
2596,178 COLBURN,DEDHAM,,8/13/14,3
2597,23 BONNEY,FAIRHAVEN,,8/13/14,3
2598,29 HATHAWAY,FAIRHAVEN,,8/13/14,3
2599,30 HATHAWAY,FAIRHAVEN,,8/13/14,3
2600,HATHAWAY,FAIRHAVEN,,8/13/14,3
2601,9 ORCHARD,FAIRHAVEN,,8/13/14,3
2602,15 ROCKLAND,FAIRHAVEN,,8/13/14,3
2603,6 ROCKLAND,FAIRHAVEN,,8/13/14,3
2604,180 ASH,HOPKINTON,,8/13/14,3
2605,188 ASH,HOPKINTON,,8/13/14,3
2606,211 ASH,HOPKINTON,,8/13/14,3
2607,2 EXCHANGE,HOPKINTON,,8/13/14,3
2608,6 EXCHANGE,HOPKINTON,,8/13/14,3
2609,136 HAYDEN-ROWE,HOPKINTON,,8/13/14,3
2610,29 HAYDEN-ROWE,HOPKINTON,,8/13/14,3
2611,8 MESERVE,HOPKINTON,,8/13/14,3
2612,19 PLEASANT,HOPKINTON,,8/13/14,3
2613,OFF WOOD,HOPKINTON,,8/13/14,3
2614,WOOD,HOPKINTON,,8/13/14,3
2615,48 BURNING-TREE,NATICK,,8/13/14,3
2616,11 FERNDALE,NATICK,,8/13/14,3
2617,2 FERNDALE,NATICK,,8/13/14,3
2618,30 HARWOOD,NATICK,,8/13/14,3
2619,1116 GREAT-PLAIN,NEEDHAM,,8/13/14,3
2620,1167 GREAT-PLAIN,NEEDHAM,,8/13/14,3
2621,631 GREAT-PLAIN,NEEDHAM,,8/13/14,3
2622,HUNNEWELL,NEEDHAM,,8/13/14,3
2623,119 NOANETT,NEEDHAM,,8/13/14,3
2624,12 WESTBOROUGH,WORCESTER,,8/13/14,3
2625,355 CHESTNUT,ASHLAND,,8/12/14,3
2626,507 MAIN,ASHLAND,,8/12/14,3
2627,71 WARREN,ASHLAND,,8/12/14,3
2628,98 WARREN,ASHLAND,,8/12/14,3
2629,83 MOUNT AUBURN,CAMBRIDGE,,8/12/14,2
2630,BISHOP-ALLEN,CAMBRIDGE,,8/12/14,3
2631,11 CENTRE,CAMBRIDGE,,8/12/14,3
2632,26 ELLERY,CAMBRIDGE,,8/12/14,3
2633,24 FISKE,CAMBRIDGE,,8/12/14,3
2634,MASS,CAMBRIDGE,@ LEE STREET,8/12/14,3
2635,141-143 RINDGE,CAMBRIDGE,,8/12/14,3
2636,40 BAY,FAIRHAVEN,,8/12/14,3
2637,38 GROVE,FAIRHAVEN,,8/12/14,3
2638,46 GROVE,FAIRHAVEN,,8/12/14,3
2639,79 BIRCHCROFT,MATTAPAN,,8/12/14,3
2640,156 WALNUT,NATICK,,8/12/14,3
2641,30 ADAMS,WORCESTER,,8/12/14,3
2642,10 AGAWAM,WORCESTER,,8/12/14,3
2643,OPP 9 AIRLIE,WORCESTER,,8/12/14,3
2644,AIRLIE,WORCESTER,,8/12/14,3
2645,100 ALVARADO,WORCESTER,,8/12/14,3
2646,4 ALVARADO,WORCESTER,,8/12/14,3
2647,82 ALVARADO,WORCESTER,,8/12/14,3
2648,90 ALVARADO,WORCESTER,,8/12/14,3
2649,88 AMHERST,WORCESTER,,8/12/14,3
2650,8 ANNA,WORCESTER,,8/12/14,3
2651,ANNA,WORCESTER,,8/12/14,3
2652,ANNA,WORCESTER,,8/12/14,3
2653,75 THERESA,DARTMOUTH,,8/11/14,3
2654,HARVARD,FAIRHAVEN,,8/11/14,3
2655,31 MANHATTAN,FAIRHAVEN,,8/11/14,3
2656,33 MANHATTAN,FAIRHAVEN,,8/11/14,3
2657,123 SCONTICUT-NECK,FAIRHAVEN,,8/11/14,3
2658,RIDLON,MATTAPAN,@ 184 GREENFIELD ROAD,8/11/14,3
2659,176 E-CENTRAL,NATICK,,8/11/14,3
2660,102 HARVEY,CAMBRIDGE,,8/8/14,3
2661,106 HARVEY,CAMBRIDGE,,8/8/14,3
2662,33 ARCH,DARTMOUTH,,8/8/14,3
2663,11 EDGEWORTH,DARTMOUTH,,8/8/14,3
2664,GREENDALE,DARTMOUTH,@ WEBSTER STREET,8/8/14,3
2665,LAUREL,DARTMOUTH,@ ATLANTIC STREET,8/8/14,3
2666,49 HOLMES,DEDHAM,,8/8/14,2
2667,78 HILLSIDE,DEDHAM,,8/8/14,3
2668,2 BAY-VIEW,FAIRHAVEN,,8/8/14,3
2669,36 BAY-VIEW,FAIRHAVEN,,8/8/14,3
2670,54 BAY-VIEW,FAIRHAVEN,,8/8/14,3
2671,62 BAY-VIEW,FAIRHAVEN,,8/8/14,3
2672,25 BRAE,FAIRHAVEN,,8/8/14,3
2673,30-33 BRAE,FAIRHAVEN,,8/8/14,3
2674,5 BRAE,FAIRHAVEN,,8/8/14,3
2675,BRAE,FAIRHAVEN,,8/8/14,3
2676,BRAE,FAIRHAVEN,@ SEBEC STREET,8/8/14,3
2677,4 DAY,FAIRHAVEN,,8/8/14,3
2678,DAY,FAIRHAVEN,@ SCONTICUT NECK ROAD,8/8/14,3
2679,6 OVERHILL,NATICK,,8/8/14,3
2680,3 NEPTUNE,WORCESTER,,8/8/14,3
2681,8 WESTLEY,CAMBRIDGE,,8/7/14,3
2682,HOWLAND,DARTMOUTH,@ SMITH STREET,8/7/14,3
2683,27 SMITH,DARTMOUTH,,8/7/14,3
2684,47 SMITH,DARTMOUTH,,8/7/14,3
2685,41 HACKER,FAIRHAVEN,,8/7/14,3
2686,47 HACKER,FAIRHAVEN,,8/7/14,3
2687,4 HIGHLAND,FAIRHAVEN,,8/7/14,3
2688,8 HIGHLAND,FAIRHAVEN,,8/7/14,3
2689,HIGHLAND,FAIRHAVEN,,8/7/14,3
2690,190 FREMONT,WORCESTER,,8/7/14,3
2691,CENTER,DARTMOUTH,@ RUSSELL MILLS ROAD,8/6/14,3
2692,220 HUTTLESTON,FAIRHAVEN,,8/6/14,3
2693,232 HUTTLESTON,FAIRHAVEN,,8/6/14,3
2694,HUTTLESTON,FAIRHAVEN,,8/6/14,3
2695,HUTTLESTON,FAIRHAVEN,,8/6/14,3
2696,17 JAMESON,FAIRHAVEN,,8/6/14,3
2697,18 JAMESON,FAIRHAVEN,,8/6/14,3
2698,11 SEBEC,FAIRHAVEN,,8/6/14,3
2699,52 ROSEMONT,MATTAPAN,,8/6/14,3
2700,46 TAUNTON,MATTAPAN,,8/6/14,3
2701,OPP. 54 TAUNTON,MATTAPAN,,8/6/14,3
2702,60 HOWE,SHREWSBURY,,8/6/14,3
2703,74 HOWE,SHREWSBURY,,8/6/14,3
2704,94 HOWE,SHREWSBURY,,8/6/14,3
2705,5 ECHO,WORCESTER,,8/6/14,3
2706,LELAND,ASHLAND,@ ALDEN STREET,8/5/14,3
2707,74 SUMMER,ASHLAND,,8/5/14,3
2708,155 UNION,ASHLAND,,8/5/14,3
2709,BISHOP RICHARD ALLEN,CAMBRIDGE,,8/5/14,3
2710,BOW,CAMBRIDGE,,8/5/14,3
2711,12 WHITTIER,CAMBRIDGE,,8/5/14,3
2712,KEMPTON,DARTMOUTH,,8/5/14,3
2713,16 RADCLIFFE,MATTAPAN,,8/5/14,3
2714,RUSKINDALE,MATTAPAN,@ RADCLIFFE ROAD,8/5/14,3
2715,19 TILESTON,MATTAPAN,,8/5/14,3
2716,109 HOWE,ASHLAND,,8/4/14,3
2717,16 W-UNION,ASHLAND,,8/4/14,3
2718,BELMONT,CAMBRIDGE,,8/4/14,3
2719,226 BRATTLE,CAMBRIDGE,,8/4/14,3
2720,88 RUSSELL-MILLS,DARTMOUTH,,8/4/14,3
2721,10 EDDY,FAIRHAVEN,,8/4/14,3
2722,11 EDDY,FAIRHAVEN,,8/4/14,3
2723,4 EDDY,FAIRHAVEN,,8/4/14,3
2724,9 EDDY,FAIRHAVEN,,8/4/14,3
2725,240 HUTTLESTON,FAIRHAVEN,,8/4/14,3
2726,243 HUTTLESTON,FAIRHAVEN,,8/4/14,3
2727,244 HUTTLESTON,FAIRHAVEN,,8/4/14,3
2728,246 HUTTLESTON,FAIRHAVEN,,8/4/14,3
2729,246 HUTTLESTON,FAIRHAVEN,,8/4/14,3
2730,254 HUTTLESTON,FAIRHAVEN,,8/4/14,3
2731,258 HUTTLESTON,FAIRHAVEN,,8/4/14,3
2732,260 HUTTLESTON,FAIRHAVEN,,8/4/14,3
2733,HUTTLESTON,FAIRHAVEN,,8/4/14,3
2734,119 RUSKINDALE,MATTAPAN,,8/4/14,3
2735,21 SUNCREST,MATTAPAN,,8/4/14,3
2736,750 GROVE,WORCESTER,,8/4/14,3
2737,GROVE,WORCESTER,@ DRUMMOND AVENUE,8/4/14,3
2738,50 MAIN,HUDSON,,8/3/14,3
2739,50 MAIN,HUDSON,,8/3/14,3
2740,28 POPE,HUDSON,,8/3/14,3
2741,45 BIRCHWOOD,DARTMOUTH,,8/1/14,3
2742,12 CYPRESS,DARTMOUTH,,8/1/14,3
2743,9 DRIFTWOOD,DARTMOUTH,,8/1/14,3
2744,122 HIGH,DEDHAM,,8/1/14,3
2745,EDDY,FAIRHAVEN,,8/1/14,3
2746,262 HUTTLESTON,FAIRHAVEN,,8/1/14,3
2747,266 HUTTLESTON,FAIRHAVEN,,8/1/14,3
2748,65 MILL,FAIRHAVEN,,8/1/14,3
2749,67 MILL,FAIRHAVEN,,8/1/14,3
2750,MILL,FAIRHAVEN,,8/1/14,3
2751,47 MATTAKEESET,MATTAPAN,,8/1/14,3
2752,GROVE,WORCESTER,@ LANSING AVENUE,8/1/14,3
2753,3 GRAY GARDENS EAST,CAMBRIDGE,,7/31/14,3
2754,54 GAINSVILLE,DEDHAM,,7/31/14,3
2755,276 HUTTLESTON,FAIRHAVEN,,7/31/14,3
2756,286 HUTTLESTON,FAIRHAVEN,,7/31/14,3
2757,316 HUTTLESTON,FAIRHAVEN,,7/31/14,3
2758,316 HUTTLESTON,FAIRHAVEN,,7/31/14,3
2759,320 HUTTLESTON,FAIRHAVEN,,7/31/14,3
2760,8 NONQUITT,FAIRHAVEN,,7/31/14,3
2761,SAKONET,FAIRHAVEN,,7/31/14,3
2762,141 WEEDEN,FAIRHAVEN,,7/31/14,3
2763,WEEDEN,FAIRHAVEN,,7/31/14,3
2764,3 FORTUNE,MILFORD,,7/31/14,3
2765,23 KELSEY,NATICK,,7/31/14,3
2766,5 WESTFIELD,NATICK,,7/31/14,3
2767,110 WEEDEN,FAIRHAVEN,,7/30/14,3
2768,14 WEEDEN,FAIRHAVEN,,7/30/14,3
2769,28 WEEDEN,FAIRHAVEN,,7/30/14,3
2770,30 WEEDEN,FAIRHAVEN,,7/30/14,3
2771,480 FARM,MARLBORO,,7/30/14,3
2772,60 PILGRIM,NATICK,,7/30/14,3
2773,206 GLEASONDALE,STOW,,7/30/14,3
2774,12 LENOX,WORCESTER,,7/30/14,3
2775,1 LONGWOOD,WORCESTER,,7/30/14,3
2776,54 PEMBERTON,CAMBRIDGE,,7/29/14,3
2777,326 HUTTLESTON,FAIRHAVEN,,7/29/14,3
2778,AKIN,FAIRHAVEN,,7/29/14,3
2779,14 COOLIDGE,FAIRHAVEN,,7/29/14,3
2780,5 COOLIDGE,FAIRHAVEN,,7/29/14,3
2781,COOLIDGE,FAIRHAVEN,,7/29/14,3
2782,33 DARTMOUTH,FAIRHAVEN,,7/29/14,3
2783,41 DARTMOUTH,FAIRHAVEN,,7/29/14,3
2784,29 HAMLET,FAIRHAVEN,,7/29/14,3
2785,322 HUTTLESTON,FAIRHAVEN,,7/29/14,3
2786,330 HUTTLESTON,FAIRHAVEN,,7/29/14,3
2787,STONE,FAIRHAVEN,@ HUTTLESTON AVENUE,7/29/14,3
2788,STUDLEY,FAIRHAVEN,,7/29/14,3
2789,24 BELNEL,MATTAPAN,,7/29/14,3
2790,15 TOURNAMENT,NATICK,,7/29/14,3
2791,12 HAMLET,FAIRHAVEN,,7/28/14,3
2792,16 HAMLET,FAIRHAVEN,,7/28/14,3
2793,18 HAMLET,FAIRHAVEN,,7/28/14,3
2794,20 HAMLET,FAIRHAVEN,,7/28/14,3
2795,21 HAMLET,FAIRHAVEN,,7/28/14,3
2796,22 HAMLET,FAIRHAVEN,,7/28/14,3
2797,26 HAMLET,FAIRHAVEN,,7/28/14,3
2798,4 HAMLET,FAIRHAVEN,,7/28/14,3
2799,6 HAMLET,FAIRHAVEN,,7/28/14,3
2800,7 HAMLET,FAIRHAVEN,,7/28/14,3
2801,8 HAMLET,FAIRHAVEN,,7/28/14,3
2802,HAMLET,FAIRHAVEN,,7/28/14,3
2803,81 CREEPER-HILL,GRAFTON,,7/28/14,3
2804,37 HILLTOP,GRAFTON,,7/28/14,3
2805,43 LINCOLN,GRAFTON,,7/28/14,3
2806,44 N-MAIN,GRAFTON,,7/28/14,3
2807,20 NELSON,GRAFTON,,7/28/14,3
2808,65 NOTTINGHAM,GRAFTON,,7/28/14,3
2809,54 WILLARD,GRAFTON,,7/28/14,3
2810,17 BARNESDALE,NATICK,,7/28/14,3
2811,30 BARNESDALE,NATICK,,7/28/14,3
2812,51 PARK,NATICK,,7/28/14,3
2813,27 PINEHURST,NATICK,,7/28/14,3
2814,8 PINEHURST,NATICK,,7/28/14,3
2815,8 HEARTHSTONE,WAYLAND,,7/28/14,3
2816,NASKETUCKET,FAIRHAVEN,@ HUTTLESTON AVENUE,7/25/14,3
2817,HAWTHORN,WESTWOOD,,7/25/14,3
2818,23 CONCORD,CAMBRIDGE,,7/24/14,3
2819,12 BLOSSOM,FAIRHAVEN,,7/24/14,3
2820,17 BLOSSOM,FAIRHAVEN,,7/24/14,3
2821,5 BLOSSOM,FAIRHAVEN,,7/24/14,3
2822,18 EVERGREEN,FAIRHAVEN,,7/24/14,3
2823,22 EVERGREEN,FAIRHAVEN,,7/24/14,3
2824,33-34 EVERGREEN,FAIRHAVEN,,7/24/14,3
2825,35-36 EVERGREEN,FAIRHAVEN,,7/24/14,3
2826,EVERGREEN,FAIRHAVEN,,7/24/14,3
2827,4 HILL,FAIRHAVEN,,7/24/14,3
2828,HILL,FAIRHAVEN,,7/24/14,3
2829,HUTTLESTON,FAIRHAVEN,,7/24/14,3
2830,346 UNIVERSITY,WESTWOOD,,7/24/14,3
2831,SECOND,CAMBRIDGE,@ OTIS STREET,7/23/14,3
2832,10 EVERGREEN,FAIRHAVEN,,7/23/14,3
2833,6 EVERGREEN,FAIRHAVEN,,7/23/14,3
2834,8 EVERGREEN,FAIRHAVEN,,7/23/14,3
2835,HILL,FAIRHAVEN,,7/23/14,3
2836,HILL,FAIRHAVEN,,7/23/14,3
2837,28 CENTRE,NATICK,,7/23/14,3
2838,15 DRURY,NATICK,,7/23/14,3
2839,615 MAIN,SHREWSBURY,,7/23/14,3
2840,734-738 MAIN,SHREWSBURY,,7/23/14,3
2841,50 E-MAIN,WESTBOROUGH,,7/23/14,3
2842,33 GELLETTE,FAIRHAVEN,,7/22/14,3
2843,39 GELLETTE,FAIRHAVEN,,7/22/14,3
2844,46 GELLETTE,FAIRHAVEN,,7/22/14,3
2845,58 GELLETTE,FAIRHAVEN,,7/22/14,3
2846,66 GELLETTE,FAIRHAVEN,,7/22/14,3
2847,358 HUTTLESTON,FAIRHAVEN,,7/22/14,3
2848,366 HUTTLESTON,FAIRHAVEN,,7/22/14,3
2849,47 THOMPSON,NEW BEDFORD,,7/22/14,3
2850,91 FLANDERS,WESTBOROUGH,@ OLD FLANDERS ROAD,7/22/14,3
2851,398 HUTTLESTON,FAIRHAVEN,,7/21/14,3
2852,FLORENCE,FAIRHAVEN,,7/21/14,3
2853,384 HUTTLESTON,FAIRHAVEN,,7/21/14,3
2854,401 HUTTLESTON,FAIRHAVEN,,7/21/14,3
2855,HUTTLESTON,FAIRHAVEN,,7/21/14,3
2856,59 INGLESIDE,WORCESTER,,7/21/14,3
2857,418 HUTTLESTON,FAIRHAVEN,,7/18/14,3
2858,426 HUTTLESTON,FAIRHAVEN,,7/18/14,3
2859,HUTTLESTON,FAIRHAVEN,@ MATTAPOISETT TOWN LINE,7/18/14,3
2860,36 BARNESDALE,NATICK,,7/18/14,3
2861,167 WINTER,ASHLAND,,7/17/14,3
2862,10 SURREY,NATICK,,7/17/14,3
2863,6 SURREY,NATICK,,7/17/14,3
2864,3 COLONIAL,WESTBOROUGH,,7/17/14,3
2865,379 HEMLOCK,DARTMOUTH,,7/16/14,3
2866,4 HOWLAND,DARTMOUTH,,7/16/14,3
2867,129 STACKHOUSE,DARTMOUTH,,7/16/14,3
2868,STACKHOUSE,DARTMOUTH,,7/16/14,3
2869,139 STEPHEN,DARTMOUTH,,7/16/14,3
2870,17-19 BROOKDALE,DEDHAM,,7/16/14,3
2871,42 SUNRISE,GRAFTON,,7/16/14,3
2872,18 VINCENT,GRAFTON,,7/16/14,3
2873,260 HOPPING-BROOK,HOLLISTON,,7/16/14,3
2874,POPE,HOLLISTON,,7/16/14,3
2875,152 PROSPECT,HOLLISTON,,7/16/14,3
2876,22 SPRUCE,HOLLISTON,,7/16/14,3
2877,74 WEDGEWOOD,HOLLISTON,,7/16/14,3
2878,8 BARNESDALE,NATICK,,7/16/14,3
2879,TOURAINE,WORCESTER,,7/16/14,3
2880,93 NORLAND,HOLLISTON,,7/15/14,3
2881,136 PROSPECT,HOLLISTON,,7/15/14,3
2882,37 REGAL,HOLLISTON,,7/15/14,3
2883,330 WOODLAND,HOLLISTON,,7/15/14,3
2884,40 PORTER,NATICK,,7/15/14,3
2885,554 BROCK,NEW BEDFORD,,7/15/14,3
2886,78 BROCK,NEW BEDFORD,,7/15/14,3
2887,805 BROCK,NEW BEDFORD,,7/15/14,3
2888,90 BROCK,NEW BEDFORD,,7/15/14,3
2889,34 LAKEVIEW,SHREWSBURY,,7/15/14,3
2890,36 N-QUINSIGAMOND,SHREWSBURY,,7/15/14,3
2891,MASON,WORCESTER,,7/15/14,3
2892,TALLAWANDA,WORCESTER,,7/15/14,3
2893,40 BIRCH-HILL,ASHLAND,,7/14/14,3
2894,44 BIRCH-HILL,ASHLAND,,7/14/14,3
2895,MASS,CAMBRIDGE,@ CHESTER SREET,7/14/14,2
2896,7 LOUIS,HOLLISTON,,7/14/14,3
2897,101 OAK,HOLLISTON,,7/14/14,3
2898,7 PINECREST,HOLLISTON,,7/14/14,3
2899,510 PRENTICE,HOLLISTON,,7/14/14,3
2900,19 RIDGE,HOLLISTON,,7/14/14,3
2901,26 ROBERT,HOLLISTON,,7/14/14,3
2902,16 CURTIS,NATICK,,7/14/14,3
2903,29 VIRGINIA,NATICK,,7/14/14,3
2904,103 HUDSON,NEW BEDFORD,,7/14/14,3
2905,128 PORTLAND,NEW BEDFORD,,7/14/14,3
2906,49 SEYMOUR,NEW BEDFORD,,7/14/14,3
2907,71 SEYMOUR,NEW BEDFORD,,7/14/14,3
2908,83 SEYMOUR,NEW BEDFORD,,7/14/14,3
2909,93 SEYMOUR,NEW BEDFORD,,7/14/14,3
