Leak #,Reported Address,Cross street,Town,Reported Date,15-SQ-05 Class,16-SQ-05 Class,17-SQ-05 Class,Note,State
7324254,70 OAKDALE RD,,NEWTON,3/27/16,Not Discovered Yet,Not Discovered Yet,3,,MA
511380,70 OUTLOOK DR,,LEXINGTON,10/23/11,3,3,3,,MA
1316618,70 PAULSON RD,,NEWTON,8/16/13,3,3,3,,MA
236654,70 PLYMOUTH AV,,MILTON,10/14/02,3,3,3,,MA
7323779,70 RAMSHORN RD,,DUDLEY,3/4/16,Not Discovered Yet,Not Discovered Yet,3,,MA
293331,70 S COMMON ST,,LYNN,10/4/06,3,3,3,,MA
2351994,70 SOUTH ST,,READING,12/29/14,3,3,3,,MA
297751,70 SOUTHAMPTON ST,,ROXBURY,2/16/07,3,3,3,,MA
231593,70 SUMMER ST,,LYNNFIELD,6/12/02,3,3,3,,MA
260157,70 TALBOT AV,,DORCHESTER,2/25/04,3,3,3,,MA
1065142,70 TEMPLE ST,,NEWTON,11/9/12,3,3,3,,MA
345854,70 WORCESTER RD,,WEBSTER,4/11/11,3,3,3,,MA
252041,70 WORCESTER ST,,BOSTON,9/17/03,3,3,3,,MA
7323604,70-90 RAMSHORN RD,,DUDLEY,2/23/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1564038,700 BOSTON POST RD,,WESTON,1/24/14,3,3,3,,MA
2793825,700 MASSACHUSETTS AVE,,ARLINGTON,10/21/14,3,3,3,,MA
127929,701 BRIDGE ST,,WEYMOUTH,8/24/98,3,3,3,,MA
7330979,701 E 8TH ST,,SOUTH BOSTON,9/20/16,Not Discovered Yet,Not Discovered Yet,2,,MA
231034,701 E EIGHTH ST,,SOUTH BOSTON,5/15/02,3,3,3,,MA
7326920,701 SALEM ST,,GROVELAND,6/23/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1669634,703 BRUSH HILL RD,,MILTON,6/6/14,3,3,3,,MA
1325884,703 MAIN ST,,CLINTON,7/15/10,3,3,3,,MA
4971979,705 WASHINGTON ST,,WHITMAN,5/10/15,Not Discovered Yet,3,3,,MA
334917,707 BROAD ST,,WEYMOUTH,6/22/10,3,3,3,,MA
273512,707 TREMONT ST,,BOSTON,4/8/05,3,3,3,,MA
2175665,708 WASHINGTON ST,,QUINCY,10/21/14,3,3,3,,MA
266146,709 HAMMOND ST,,BROOKLINE,8/24/04,3,3,3,,MA
7325367,71 ANDERSEN RD,,BRAINTREE,5/4/16,Not Discovered Yet,Not Discovered Yet,3,,MA
4629769,71 AVON ST,,MALDEN,6/18/15,Not Discovered Yet,3,3,,MA
7326659,71 BARRETTS MILL RD,,CONCORD,5/27/16,Not Discovered Yet,Not Discovered Yet,3,,MA
314275,71 BEAUMONT ST,,DORCHESTER,9/18/08,3,3,3,,MA
5335387,71 BEAVER RD,,WESTON,7/28/15,Not Discovered Yet,3,3,,MA
1231892,71 BRADFORD CT,,MARBLEHEAD,5/20/13,3,3,3,,MA
7329741,71 BROAD ST,,LYNN,10/17/16,Not Discovered Yet,Not Discovered Yet,3,,MA
160976,71 COLUMBINE RD,,MILTON,2/22/00,3,3,3,,MA
345379,71 E MAIN ST,,WEBSTER,4/6/11,3,3,3,,MA
7322379,71 ELIOT ST,,BROOKLINE,12/27/15,Not Discovered Yet,3,3,,MA
338522,71 GLENWOOD AVE,,SOUTHBRIDGE,10/13/10,3,3,3,,MA
1088095,71 GREEN ST,,WATERTOWN,12/26/12,3,3,3,,MA
7326118,71 HIGHLAND RD,,BROOKLINE,5/27/16,Not Discovered Yet,Not Discovered Yet,3,,MA
299664,71 HUME AVE,,MEDFORD,4/17/07,3,3,3,,MA
149178,71 HUNDREDS RD,,WELLESLEY,5/4/99,3,3,3,,MA
122833,71 LARCHMONT RD,,MELROSE,4/30/98,3,3,3,,MA
1563814,71 LIVERPOOL ST,,EAST BOSTON,3/12/14,3,3,3,,MA
310593,71 MEADOW ST,,NORWOOD,5/16/08,3,3,3,,MA
5248704,71 MEADOWBROOK RD,,WESTON,8/3/15,Not Discovered Yet,3,3,,MA
304315,71 MONTGOMERY ST,,BOSTON,9/1/07,3,3,2,,MA
316800,71 MYRTLEBANK AVE,,DORCHESTER,12/15/08,3,3,3,,MA
238436,71 PIEDMONT ST,,ARLINGTON,11/19/02,3,3,3,,MA
7321833,71 PLIMPTON AVE,,NORWOOD,11/26/15,Not Discovered Yet,3,3,,MA
343671,71 SCOTTFIELD RD,,BRIGHTON,2/7/11,3,3,3,,MA
316655,71 SEA ST,,WEYMOUTH,12/9/08,3,3,3,,MA
4338858,71 SHIRLEY ST,,QUINCY,4/24/15,Not Discovered Yet,3,3,,MA
7326504,71 SOHIER RD,,BEVERLY,6/3/16,Not Discovered Yet,Not Discovered Yet,3,,MA
312649,71 STIMSON ST,,WEST ROXBURY,7/18/08,3,3,3,,MA
7325053,71 UPLAND RD,,BROOKLINE,4/15/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7329043,71 VINE ST,,SAUGUS,9/14/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7324639,71 WARWICK RD,,MELROSE,4/7/16,Not Discovered Yet,Not Discovered Yet,3,,MA
341457,71 WEBSTER PIKE,,NEWTON,1/28/11,3,3,3,,MA
265644,710 HYDE PARK AV,,ROSLINDALE,8/25/04,3,3,3,,MA
854114,712 SAWMILL BROOK PKY,,NEWTON,4/24/12,3,3,3,,MA
114944,714 MAIN ST,,LYNNFIELD,7/28/97,3,3,3,,MA
7322190,715 MAIN ST,,LEOMINSTER,10/15/15,Not Discovered Yet,3,3,,MA
1652305,715 MASSACHUSETTS AVE,,ARLINGTON,5/15/14,3,3,3,,MA
332741,715 SALEM ST,,GROVELAND,4/26/10,3,3,3,,MA
847736,717 CENTRE ST,,NEWTON,4/13/12,3,3,3,,MA
152611,718 ADAMS ST,,MILTON,6/23/99,3,3,3,,MA
322573,718 JERUSALEM RD,,COHASSET,5/14/09,3,3,3,,MA
212445,719 BRIDGE ST,,WEYMOUTH,1/19/01,3,3,3,,MA
7326880,72 ANTHONY RD,,NEWTON,6/14/16,Not Discovered Yet,Not Discovered Yet,3,,MA
347338,72 AUDUBON RD,,MILTON,6/2/11,3,3,3,,MA
254973,72 AUDUBON RD,,WELLESLEY,5/29/02,3,3,3,,MA
4970454,72 BLOMERTH ST,,MALDEN,7/23/15,Not Discovered Yet,3,3,,MA
7330478,72 BUTLER ST,,SALEM,11/26/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1296489,72 COLUMBIA RD,,DORCHESTER,6/5/13,3,3,3,,MA
148887,72 ESSEX ST,,WEYMOUTH,4/26/99,3,3,3,,MA
4208228,72 GEORGIA ST,,ROXBURY,5/22/15,Not Discovered Yet,3,3,,MA
149140,72 GRAY ST,,ARLINGTON,5/4/99,3,3,3,,MA
347820,72 GROVE ST,,CHELSEA,6/20/11,3,3,3,,MA
336184,72 HOLTEN ST,,DANVERS,8/11/10,3,3,3,,MA
300886,72 LOTHROP ST,,BEVERLY,4/25/07,3,3,3,,MA
330592,72 MAPLE ST,,STONEHAM,2/5/10,3,3,3,,MA
1671193,72 MILLARD AVE,,LYNN,5/28/14,3,3,3,,MA
1282722,72 MINOT ST,,DORCHESTER,7/10/13,3,3,3,,MA
7330055,72 NAHATAN ST,,NORWOOD,10/31/16,Not Discovered Yet,Not Discovered Yet,3,,MA
349789,72 NANTASKET RD,,HULL,8/8/11,3,3,3,,MA
7328442,72 NW SCHOOLHOUSE RD,,DUDLEY,8/25/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7331001,72 ORNE ST,,SALEM,12/28/16,Not Discovered Yet,Not Discovered Yet,3,,MA
333791,72 PARSONS ST,,BRIGHTON,5/24/10,3,3,3,,MA
2189442,72 PEARL AVE,,REVERE,12/17/14,3,3,3,,MA
7329913,72 PEARL ST,,NEWTON,10/25/16,Not Discovered Yet,Not Discovered Yet,3,,MA
337213,72 PINE RIDGE RD,,MEDFORD,9/10/10,3,3,3,,MA
282902,72 PLEASANT ST,,MARBLEHEAD,12/5/05,3,3,3,,MA
1643869,72 PLEASANT ST,,WINTHROP,5/19/14,3,3,3,,MA
309762,72 REGATTA RD,,WEYMOUTH,4/14/08,3,3,3,,MA
1682121,72 S ELM ST,,HAVERHILL,6/25/14,3,3,3,,MA
1324107,72 SHIRLEY RD,,GROTON,1/5/10,3,3,3,,MA
7326463,72 STONE ST,,MELROSE,6/3/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1750526,72 SUPERIOR ST,,LYNN,9/10/14,3,3,3,,MA
333681,72 SWAN AVE,,WEYMOUTH,5/11/10,3,3,3,,MA
336356,72 SYLVAN ST,,DANVERS,8/16/10,3,3,3,,MA
4293548,72 W MAIN ST,,SPENCER,5/28/15,Not Discovered Yet,3,3,,MA
265137,72 WICKABOAG VALLEY RD,,WEST BROOKFIELD,9/2/04,3,3,3,,MA
261551,72&93 KING ST,,DORCHESTER,5/24/04,3,3,3,,MA
191447,720 BRIDGE ST,,WEYMOUTH,5/11/00,3,3,3,,MA
327928,720 MAIN ST,,WEYMOUTH,11/5/09,3,3,3,,MA
7325749,723 BROADWAY,,SAUGUS,5/16/16,Not Discovered Yet,Not Discovered Yet,3,,MA
294270,724 CONCORD RD,,SUDBURY,10/16/06,3,3,3,,MA
7329910,724 LEXINGTON ST,,WALTHAM,10/29/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1625914,729 NEPONSET ST,,NORWOOD,3/18/14,3,3,3,,MA
7328936,73 APPLETON ST,,SAUGUS,6/15/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7323782,73 BELLEAIRE AVE,,LYNN,3/3/16,Not Discovered Yet,Not Discovered Yet,3,,MA
39588,73 BROOK HILL RD,,MILTON,3/31/93,3,3,3,,MA
7323615,73 BUFFUM ST,,LYNN,2/18/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7325670,73 BURGET AVE,,MEDFORD,5/11/16,Not Discovered Yet,Not Discovered Yet,3,,MA
217856,73 CENTRE ST,,LYNN,5/31/01,3,3,3,,MA
320445,73 COTTAGE ST,,MELROSE,3/18/09,3,3,3,,MA
7324271,73 DRAPER RD,,WAYLAND,3/23/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1338943,73 HARBOR AVE,,MARBLEHEAD,5/7/13,3,3,3,,MA
267054,73 HARRISON ST,,LEOMINSTER,10/12/04,3,3,3,,MA
1228976,73 HARVARD AVE,,MEDFORD,5/16/13,3,3,3,,MA
235149,73 HENDERSON ST,,ARLINGTON,8/14/02,3,3,3,,MA
300584,73 LONE PINE PATH,,WEYMOUTH,5/4/07,3,3,3,,MA
261557,73 LYNDHURST ST,,DORCHESTER,5/13/04,3,3,3,,MA
5955740,73 MILLARD AVE,,LYNN,8/26/15,Not Discovered Yet,3,3,,MA
233187,73 PLEASANT ST,,MILTON,7/26/02,3,3,3,,MA
7325074,73 PROSPECT ST,,ROCKLAND,5/21/14,Missed 2,Missed 2,3,,MA
7322094,73 RAMSHORN RD,,DUDLEY,12/12/15,Not Discovered Yet,3,3,,MA
191981,73 ROBBINS ST,,ACTON,5/22/00,3,3,3,,MA
326316,73 S WALNUT ST,,QUINCY,8/11/09,3,3,3,,MA
880443,73 SACHEM ST,,ROXBURY,5/2/12,3,3,3,,MA
258152,73 SAUNDERS RD,,NORWOOD,3/3/04,3,3,3,,MA
240799,73 THICKET ST,,ABINGTON,1/22/03,3,3,3,,MA
5318787,73 VILLAGE ST,,MARBLEHEAD,8/8/15,Not Discovered Yet,3,3,,MA
1395922,73 WATERSTON AVE,,QUINCY,9/18/13,3,3,3,,MA
4879322,73 WOODCREST RD,,BOXFORD,7/13/15,Not Discovered Yet,3,3,,MA
7327957,730 MASSACHUSETTS AVE,,ARLINGTON,8/1/16,Not Discovered Yet,Not Discovered Yet,3,,MA
326568,730 SCHOOL ST,,WEBSTER,5/6/09,3,3,3,,MA
523284,733 NEPONSET ST,,NORWOOD,11/3/11,3,3,3,,MA
7324240,733 TREMONT ST,,BOSTON,2/28/16,Not Discovered Yet,Not Discovered Yet,3,,MA
106228,735 MAIN ST,,WALTHAM,10/7/96,3,3,3,,MA
192029,735 SOUTH AV,,WESTON,5/25/00,3,3,3,,MA
1632952,736 LAGRANGE ST,,WEST ROXBURY,4/28/14,3,3,3,,MA
7328210,738 WASHINGTON ST,,HAVERHILL,8/10/16,Not Discovered Yet,Not Discovered Yet,3,,MA
2807285,74 BLANCHARD RD,,BELMONT,6/24/14,3,3,3,,MA
331808,74 BREWSTER RD,,COHASSET,3/22/10,3,3,3,,MA
1277704,74 BROOKINGS ST,,MEDFORD,7/8/13,3,3,3,,MA
309215,74 CALIFORNIA ST,,WATERTOWN,1/5/08,3,3,3,,MA
3080740,74 CENTRE ST,,DORCHESTER,1/12/15,Not Discovered Yet,3,3,,MA
441536,74 COMMERCIAL ST,,BRAINTREE,9/29/11,3,3,3,,MA
7325261,74 CUTTER HILL RD,,ARLINGTON,4/10/16,Not Discovered Yet,Not Discovered Yet,3,,MA
316035,74 DYER AVE,,MILTON,10/10/08,3,3,3,,MA
126229,74 E MAIN ST,,WEBSTER,7/21/98,3,3,3,,MA
888570,74 EDDY ST,,NEWTON,5/30/12,3,3,3,,MA
126111,74 EDWIN ST,,DORCHESTER,7/14/98,3,3,3,,MA
292833,74 ELLIOT ST,,NEWTON,9/20/06,3,3,3,,MA
310376,74 ELM ST,,QUINCY,5/9/08,3,3,3,,MA
3289594,74 EMERALD ST,,MALDEN,3/16/15,Not Discovered Yet,3,3,,MA
299943,74 EVERDEAN ST,,DORCHESTER,4/25/07,3,3,3,,MA
7269793,74 GORE ST,,WALTHAM,10/27/15,Not Discovered Yet,3,3,,MA
304908,74 HAROLD ST,,ROXBURY,9/28/07,3,3,3,,MA
7329930,74 HILLSIDE AVE,,REVERE,10/26/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7327022,74 HOMESTEAD ST,,NEWTON,6/27/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1362471,74 MAIN ST,,WALTHAM,9/25/13,3,3,3,,MA
939034,74 MEDFORD ST,,CHARLESTOWN,7/20/12,3,3,3,,MA
128889,74 NORFOLK ST,,DORCHESTER,9/14/98,3,3,3,,MA
297107,74 OAKRIDGE TER,,LYNNFIELD,1/24/07,3,3,3,,MA
6897589,74 ORCHARD AVE,,WESTON,10/7/15,Not Discovered Yet,3,3,,MA
1067959,74 ORVIS RD,,ARLINGTON,11/16/12,3,3,3,,MA
693047,74 PARK LN,,CONCORD,12/14/11,3,3,3,,MA
4631824,74 PLEASANT ST,,ARLINGTON,6/23/15,Not Discovered Yet,3,3,,MA
7329755,74 PRESCOTT RD,,CONCORD,10/12/16,Not Discovered Yet,Not Discovered Yet,3,,MA
231380,74 PURDON AV,,LYNN,6/5/02,3,3,3,,MA
148656,74 RIVER ST,,ARLINGTON,4/27/99,3,3,3,,MA
1778379,74 SARGENT BEECHWOOD,,BROOKLINE,9/15/14,3,3,3,,MA
2809290,74 SCHOOL ST,,WALTHAM,4/28/14,3,3,3,,MA
7327613,74 SPY POND PKY,,ARLINGTON,5/27/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7327544,74 SYLVAN ST,,DANVERS,7/14/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1297721,74 VAN WINKLE ST,,DORCHESTER,6/27/13,3,3,3,,MA
7328780,74 WALDEN ST,,CONCORD,8/25/16,Not Discovered Yet,Not Discovered Yet,3,,MA
5002816,74 WASHINGTON ST,,SOMERVILLE,7/28/15,Not Discovered Yet,3,3,,MA
1363402,74 WATER ST,,SAUGUS,10/3/13,3,3,3,,MA
987460,74 WEBSTER RD,,WESTON,8/24/12,3,3,3,,MA
1332218,74 WILLOW RD,,NAHANT,8/30/13,3,3,3,,MA
333523,74 WOODVILLE ST,,EVERETT,5/20/10,3,3,3,,MA
328024,740 BOYLSTON ST,,BROOKLINE,11/9/09,3,3,3,,MA
1668765,741 S MAIN ST,,HAVERHILL,6/3/14,3,3,3,,MA
326732,743 MAIN ST,,SOUTHBRIDGE,9/16/09,3,3,3,,MA
237605,743 NEPONSET ST,,NORWOOD,10/9/02,3,3,3,,MA
7329727,744 DEDHAM ST,,NEWTON,10/12/16,Not Discovered Yet,Not Discovered Yet,3,,MA
251588,744 TREMONT ST,,BOSTON,9/29/03,3,3,3,,MA
7322501,745 BOSTON POST RD,,WESTON,12/18/15,Not Discovered Yet,Missed 2,3,,MA
228227,745 HEATH ST,,BROOKLINE,3/11/02,3,3,3,,MA
274080,745 MASSACHUSETTS AV,,BOSTON,3/27/05,3,3,3,,MA
1337284,748 HUMPHREY ST,,SWAMPSCOTT,7/25/13,3,3,3,,MA
7329006,748 MAIN ST,,CONCORD,8/30/16,Not Discovered Yet,Not Discovered Yet,3,,MA
322842,75 ATLANTIC AVE,,SWAMPSCOTT,5/14/09,3,3,3,,MA
1724431,75 BAILEY RD,,SOMERVILLE,8/15/14,3,3,3,,MA
308352,75 CENTRAL ST,,PEABODY,2/22/08,3,3,3,,MA
330234,75 CHESTNUT HILL AVE,,BRIGHTON,1/14/10,3,3,3,,MA
334162,75 COTTING ST,,MEDFORD,6/8/10,3,3,3,,MA
1783004,75 DOANE ST,,COHASSET,9/26/14,3,3,3,,MA
216959,75 E MAIN ST,,WEBSTER,5/25/01,3,3,3,,MA
4846618,75 EASTERN AVE,,ESSEX,7/13/15,Not Discovered Yet,3,3,,MA
1741904,75 ELM ST,,STONEHAM,8/27/14,3,3,3,,MA
7325889,75 EVERETT ST,,MALDEN,5/17/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7323840,75 FAIRWAY DR,,GROTON,3/5/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7325192,75 FAIRWAY DR,,GROTON,4/15/16,Not Discovered Yet,Not Discovered Yet,3,,MA
310042,75 FERNDALE RD,,QUINCY,4/23/08,3,3,3,,MA
1292472,75 FRANKLIN ST,,LYNN,7/9/13,3,3,3,,MA
1718625,75 FREMONT ST,,SOMERVILLE,8/11/14,3,3,3,,MA
275820,75 GARLAND ST,,CHELSEA,6/17/05,3,3,3,,MA
5104061,75 GLENWOOD ST,,MALDEN,7/29/15,Not Discovered Yet,3,3,,MA
4682226,75 GREENLEAF ST,,QUINCY,7/8/15,Not Discovered Yet,3,3,,MA
6722810,75 GROVE HILL AVE,,NEWTON,9/29/15,Not Discovered Yet,3,3,,MA
277014,75 GROVE ST,,CHELSEA,7/15/05,3,3,3,,MA
7331042,75 HARVARD ST,,LEOMINSTER,12/29/16,Not Discovered Yet,Not Discovered Yet,2,,MA
288962,75 HUMBOLDT AV,,ROXBURY,6/2/06,3,3,3,,MA
322000,75 KNEELAND ST,,BOSTON,4/30/09,3,3,2,,MA
325300,75 LAWN AVE,,QUINCY,8/6/09,3,3,3,,MA
277423,75 MONTVALE AV,,WOBURN,7/26/05,3,3,3,,MA
7330686,75 MYRTLE ST,,SOMERVILLE,12/6/16,Not Discovered Yet,Not Discovered Yet,2,,MA
6625073,75 PAUL REVERE RD,,LEXINGTON,9/22/15,Not Discovered Yet,3,3,,MA
1615911,75 PEARL ST,,CHELSEA,4/25/14,3,3,3,,MA
285436,75 PILGRIM RD,,WEYMOUTH,2/13/06,3,3,3,,MA
1358636,75 PILLING ST,,HAVERHILL,10/1/13,3,3,3,,MA
275909,75 RICHARDSON RD,,LYNN,6/22/05,3,3,3,,MA
1750536,75 SAM FONZO DR,,BEVERLY,9/10/14,3,3,3,,MA
339954,75 SARGENT RD,,BROOKLINE,9/1/10,3,3,3,,MA
2808957,75 SARTELL RD,,WALTHAM,5/8/15,3,3,3,,MA
196150,75 SMITH ST,,QUINCY,8/22/00,3,3,3,,MA
7330385,75 SUMNER ST,,NEWTON,11/16/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7330225,75 WASHINGTON ST,,ARLINGTON,11/7/16,Not Discovered Yet,Not Discovered Yet,2,,MA
7327686,75 WEST ST,,BEVERLY,7/18/16,Not Discovered Yet,Not Discovered Yet,3,,MA
306775,75 WILDWOOD AVE,,BRAINTREE,12/12/07,3,3,3,,MA
290494,75-77 MYRTLE ST,,WATERTOWN,6/9/06,3,3,3,,MA
252055,750 COLUMBUS AV,,BOSTON,9/23/03,3,3,3,,MA
346001,750 LEXINGTON ST,,WALTHAM,4/25/11,3,3,3,,MA
7327948,750 MAIN ST,,ACTON,7/25/16,Not Discovered Yet,Not Discovered Yet,3,,MA
229894,750 MAIN ST,,READING,5/9/02,3,3,3,,MA
319164,750 MOUNT AUBURN ST,,WATERTOWN,2/17/09,3,3,3,,MA
125829,751 BROAD ST,,WEYMOUTH,7/10/98,3,3,3,,MA
7327361,751 FELLSWAY W,,MEDFORD,7/6/16,Not Discovered Yet,Not Discovered Yet,3,,MA
217052,754 FRONT ST,,WEYMOUTH,5/29/01,3,3,3,,MA
899443,754 MAIN ST,,HINGHAM,5/21/12,3,3,3,,MA
335202,755 HANCOCK ST,,QUINCY,6/29/10,3,3,3,,MA
221056,757 MAIN ST,,READING,8/27/01,3,3,3,,MA
4880733,759 BENNINGTON ST,,EAST BOSTON,7/15/15,Not Discovered Yet,3,3,,MA
327626,76 BARTLETT ST,,SOMERVILLE,10/27/09,3,3,3,,MA
113919,76 FARRELL RD,,LYNN,6/25/97,3,3,3,,MA
271995,76 GARDINER ST,,LYNN,2/17/05,3,3,3,,MA
1336981,76 LOCKSLEY RD,,LYNNFIELD,8/9/13,3,3,3,,MA
194347,76 LORING AV,,WHITMAN,7/17/00,3,3,3,,MA
6751176,76 MAGNOLIA ST,,ARLINGTON,2/13/15,Not Discovered Yet,3,3,,MA
7322142,76 NORTH ST,,DANVERS,12/12/15,Not Discovered Yet,3,3,,MA
7327460,76 ORIENT AVE,,EAST BOSTON,7/12/16,Not Discovered Yet,Not Discovered Yet,3,,MA
316669,76 PIERCE RD,,WATERTOWN,12/17/08,3,3,3,,MA
7325924,76 SAMMET ST,,EVERETT,5/24/16,Not Discovered Yet,Not Discovered Yet,3,,MA
302477,76 UPLAND RD,,CONCORD,6/7/07,3,3,3,,MA
230912,76 WALNUT ST,,LYNNFIELD,5/22/02,3,3,3,,MA
347580,76 WARREN ST,,WALTHAM,6/3/11,3,3,3,,MA
255077,76 WASHINGTON ST,,WELLESLEY,7/18/03,3,3,3,,MA
223388,76 WATERFORD DR,,WEYMOUTH,10/27/01,3,3,3,,MA
4559163,76 WEST ST,,BEVERLY,5/16/15,Not Discovered Yet,3,3,,MA
7330477,76 WILLOW ST,,READING,11/9/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1775123,76 WILLOWDEAN AVE,,WEST ROXBURY,9/8/14,3,3,3,,MA
330113,76 WINTER ST,,HINGHAM,1/21/10,3,3,3,,MA
299832,76 WINTHROP ST,,MEDFORD,4/20/07,3,3,3,,MA
120546,760 BOYLSTON ST,,NEWTON,2/9/98,3,3,3,,MA
243983,760 CUMMINS HWY,,DORCHESTER,3/26/03,3,3,3,,MA
313268,762 E 4TH ST,,SOUTH BOSTON,8/6/08,3,3,3,,MA
336555,762 WALNUT ST,,NEWTON,8/3/10,3,3,3,,MA
3567187,763 NEPONSET ST,,NORWOOD,3/30/15,Not Discovered Yet,3,3,,MA
899447,764 MAIN ST,,HINGHAM,5/21/12,3,3,3,,MA
316275,764 MAIN ST,,WARREN,11/24/08,3,3,3,,MA
347285,765 BROAD ST,,WEYMOUTH,5/25/11,3,3,3,,MA
4105524,766 HAMMOND ST,,BROOKLINE,5/15/15,Not Discovered Yet,3,3,,MA
344340,767 MAIN ST,,HINGHAM,2/28/11,3,3,3,,MA
1686027,768 MAIN ST,,HINGHAM,6/24/14,3,3,3,,MA
238848,769 MAIN ST,,MALDEN,12/10/02,3,3,3,,MA
7327860,77 ATKINSON LN,,SUDBURY,7/22/16,Not Discovered Yet,Not Discovered Yet,3,,MA
325811,77 BAXTER ST,,QUINCY,8/6/09,3,3,3,,MA
7326281,77 BRIDGE ST,,BEVERLY,5/31/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7326283,77 BRIDGE ST,,BEVERLY,5/31/16,Not Discovered Yet,Not Discovered Yet,3,,MA
1669702,77 CHESTNUT ST,,WESTON,6/24/14,3,3,3,,MA
340285,77 CODMAN RD,,BROOKLINE,9/2/10,3,3,3,,MA
1655976,77 COPELAND RD,,LYNN,6/2/14,3,3,3,,MA
287529,77 E MAIN ST,,WEBSTER,4/25/06,3,3,3,,MA
4316382,77 FRANKLIN AVE,,SWAMPSCOTT,5/29/15,Not Discovered Yet,3,3,,MA
7329693,77 HERRICK RD,,NEWTON,10/13/16,Not Discovered Yet,Not Discovered Yet,3,,MA
325649,77 LOUIS PASTEUR AVE,,BOSTON,7/28/09,3,3,3,,MA
7322749,77 MACON RD,,BURLINGTON,1/7/16,Not Discovered Yet,Not Discovered Yet,3,,MA
250156,77 MARLBOROUGH ST,,BOSTON,8/19/03,3,3,3,,MA
316079,77 PROSPECT ST,,WARREN,11/21/08,3,3,3,,MA
1252861,77 ROWE ST,,MELROSE,6/12/13,3,3,3,,MA
1129163,77 S BEDFORD ST,,BURLINGTON,2/4/13,3,3,3,,MA
279838,77 SUMMER ST,,STONEHAM,9/22/05,3,3,3,,MA
252430,77 THAXTER AV,,ABINGTON,10/17/03,3,3,3,,MA
7325129,77 WEST ST,,BRAINTREE,4/25/16,Not Discovered Yet,Not Discovered Yet,3,,MA
7327511,77 WESTMORE RD,,DORCHESTER,7/13/16,Not Discovered Yet,Not Discovered Yet,2A,,MA
6688521,770 MAIN ST,,HINGHAM,10/2/15,Not Discovered Yet,3,3,,MA
1688861,771 SALEM ST,,LYNNFIELD,7/8/14,3,3,3,,MA
288975,771 SHAWMUT AV,,ROXBURY,5/30/06,3,3,3,,MA
3932908,772 CENTRE ST,,JAMAICA PLAIN,4/30/15,Not Discovered Yet,3,2A,,MA
331394,775 BOYLSTON ST,,BROOKLINE,3/10/10,3,3,3,,MA
7325596,775 NEPONSET ST,,NORWOOD,5/11/16,Not Discovered Yet,Not Discovered Yet,3,,MA
253333,777 BROADWAY,,SAUGUS,11/7/03,3,3,3,,MA
309644,78 ARDELL ST,,QUINCY,4/11/08,3,3,3,,MA
330843,78 ARLINGTON ST,,BRIGHTON,2/17/10,3,3,3,,MA
293878,78 CABOT ST,,BEVERLY,10/17/06,3,3,3,,MA
326338,78 COLUMBIA ST,,QUINCY,8/13/09,3,3,3,,MA
313741,78 COLUMBINE RD,,MILTON,8/27/08,3,3,3,,MA
5672733,78 FLORENCE ST,,EVERETT,9/2/15,Not Discovered Yet,3,3,,MA
5320073,78 FOREST RIDGE RD,,CONCORD,7/9/15,Not Discovered Yet,3,3,,MA
219913,78 GROVE ST,,BRAINTREE,8/3/01,3,3,3,,MA
153997,78 KESLAR AV,,LYNN,8/2/99,3,3,3,,MA
2836648,78 KINGS GRANT RD,,WESTON,9/29/14,3,3,3,,MA
293590,78 MIDDLE ST,,WEYMOUTH,10/11/06,3,3,3,,MA
7327689,78 NORTH ST,,DANVERS,7/19/16,Not Discovered Yet,Not Discovered Yet,3,,MA
339655,78 RODGERS RD,,CARLISLE,11/25/10,3,3,3,,MA
121705,78 SUMMER ST,,WEYMOUTH,3/16/98,3,3,3,,MA
310559,78 WASHINGTON AVE,,HAVERHILL,5/14/08,3,3,3,,MA
1756157,78 WEST ST,,MEDFORD,9/29/14,3,3,3,,MA
7326247,78 WILBUR ST,,EVERETT,6/2/16,Not Discovered Yet,Not Discovered Yet,3,,MA
303666,78 WOODBINE ST,,NEWTON,8/1/07,3,3,3,,MA
347172,781 BOYLSTON ST,,BROOKLINE,5/24/11,3,2A,3,,MA
196517,781 SOUTHERN AR,,QUINCY,8/24/00,3,3,3,,MA
1664913,783 MASSACHUSETTS AVE,,ARLINGTON,5/30/14,3,3,3,,MA
